order_id,customer_id,product_id,product_name,order_date,quantity,unit_price,total_amount,status,region,customer_segment
O04947,C3319,P010,Charger,2024-10-12,4,49.99,199.96,Completed,South,Standard
O04948,C3018,P008,Webcam,2024-09-09,1,89.99,89.99,Refunded,North,Standard
O04949,C1133,P001,Laptop,2024-12-17,2,999.99,1999.98,Cancelled,West,Basic
O04950,C2242,P001,Laptop,2024-04-07,5,999.99,4999.95,Completed,South,Standard
O04951,C2351,P007,Monitor,2024-12-16,1,299.99,299.99,Completed,West,Standard
O04952,C3419,P004,Headphones,2024-07-07,5,149.99,749.95,Cancelled,South,Premium
O04953,C2060,P007,Monitor,2024-04-03,5,299.99,1499.95,Completed,Central,Standard
O04954,C4545,P008,Webcam,2024-02-18,4,89.99,359.96,Refunded,North,Premium
O04955,C2270,P005,Keyboard,2024-02-02,2,79.99,159.98,Cancelled,Central,Basic
O04956,C3617,P004,Headphones,2024-04-10,1,149.99,149.99,Refunded,South,Premium
O04957,C2082,P004,Headphones,2023-08-22,2,149.99,299.98,Refunded,West,Standard
O04958,C1476,P005,Keyboard,2024-05-26,3,79.99,239.97,Completed,East,Basic
O04959,C3402,P009,Speaker,2023-10-15,1,199.99,199.99,Cancelled,West,Basic
O04960,C1379,P002,Smartphone,2023-08-11,5,699.99,3499.95,Cancelled,West,Premium
O04961,C2981,P005,Keyboard,2023-12-16,2,79.99,159.98,Completed,West,Basic
O04962,C3941,P006,Mouse,2024-08-20,5,29.99,149.95,Cancelled,West,Standard
O04963,C1209,P002,Smartphone,2023-05-01,1,699.99,699.99,Refunded,Central,Standard
O04964,C2482,P005,Keyboard,2024-02-06,4,79.99,319.96,Cancelled,East,Standard
O04965,C3096,P008,Webcam,2023-12-16,2,89.99,179.98,Refunded,South,Premium
O04966,C2212,P010,Charger,2024-02-01,2,49.99,99.98,Cancelled,East,Basic
O04967,C1042,P004,Headphones,2023-01-26,5,149.99,749.95,Cancelled,West,Basic
O04968,C4452,P007,Monitor,2023-12-24,1,299.99,299.99,Refunded,West,Basic
O04969,C4777,P010,Charger,2024-08-27,2,49.99,99.98,Refunded,North,Premium
O04970,C4202,P003,Tablet,2024-06-15,4,399.99,1599.96,Refunded,North,Basic
O04971,C2798,P008,Webcam,2024-03-29,4,89.99,359.96,Cancelled,West,Premium
O04972,C3314,P004,Headphones,2024-10-31,5,149.99,749.95,Refunded,South,Standard
O04973,C3413,P008,Webcam,2023-08-17,4,89.99,359.96,Pending,West,Premium
O04974,C4876,P002,Smartphone,2024-11-17,1,699.99,699.99,Refunded,South,Standard
O04975,C3445,P003,Tablet,2023-05-07,5,399.99,1999.95,Refunded,South,Premium
O04976,C3210,P001,Laptop,2024-11-07,4,999.99,3999.96,Pending,East,Premium
O04977,C3803,P004,Headphones,2023-06-17,2,149.99,299.98,Pending,North,Premium
O04978,C4805,P010,Charger,2023-08-09,5,49.99,249.95,Pending,East,Standard
O04979,C4335,P001,Laptop,2024-01-24,4,999.99,3999.96,Completed,West,Basic
O04980,C2633,P004,Headphones,2023-09-22,1,149.99,149.99,Cancelled,South,Premium
O04981,C4604,P008,Webcam,2023-12-16,5,89.99,449.95,Refunded,East,Premium
O04982,C1559,P005,Keyboard,2024-09-05,1,79.99,79.99,Cancelled,South,Standard
O04983,C4528,P001,Laptop,2023-02-19,4,999.99,3999.96,Cancelled,East,Basic
O04984,C3177,P006,Mouse,2024-07-23,3,29.99,89.97,Refunded,East,Premium
O04985,C3587,P002,Smartphone,2023-04-20,5,699.99,3499.95,Completed,East,Premium
O04986,C4704,P006,Mouse,2024-01-06,3,29.99,89.97,Pending,Central,Premium
O04987,C2680,P004,Headphones,2023-11-28,4,149.99,599.96,Cancelled,South,Standard
O04988,C3282,P001,Laptop,2023-12-08,4,999.99,3999.96,Refunded,Central,Basic
O04989,C2625,P008,Webcam,2024-10-14,5,89.99,449.95,Completed,South,Premium
O04990,C1691,P010,Charger,2023-08-23,2,49.99,99.98,Completed,South,Premium
O04991,C3545,P001,Laptop,2024-05-07,1,999.99,999.99,Cancelled,Central,Standard
O04992,C4177,P004,Headphones,2024-02-29,5,149.99,749.95,Pending,Central,Standard
O04993,C1653,P009,Speaker,2024-08-02,4,199.99,799.96,Refunded,South,Basic
O04994,C4299,P005,Keyboard,2023-03-20,2,79.99,159.98,Cancelled,Central,Standard
O04995,C4348,P003,Tablet,2024-02-23,5,399.99,1999.95,Completed,West,Basic
O04996,C2230,P007,Monitor,2024-08-14,3,299.99,899.97,Completed,West,Premium
O04997,C3219,P004,Headphones,2023-08-29,2,149.99,299.98,Completed,West,Premium
O04998,C3873,P006,Mouse,2023-01-20,1,29.99,29.99,Completed,South,Basic
O04999,C3804,P005,Keyboard,2024-05-14,3,79.99,239.97,Completed,South,Premium
O05000,C1336,P003,Tablet,2023-05-31,1,399.99,399.99,Refunded,East,Standard
O05001,C2631,P005,Keyboard,2024-01-11,1,79.99,79.99,Cancelled,Central,Standard
O05002,C1227,P003,Tablet,2024-09-26,1,399.99,399.99,Cancelled,West,Standard
O05003,C3663,P008,Webcam,2023-05-15,3,89.99,269.97,Completed,North,Standard
O05004,C2832,P007,Monitor,2023-06-25,5,299.99,1499.95,Cancelled,East,Premium
O05005,C1226,P004,Headphones,2023-02-22,4,149.99,599.96,Refunded,Central,Standard
O05006,C1826,P009,Speaker,2023-10-27,2,199.99,399.98,Completed,Central,Standard
O05007,C4694,P008,Webcam,2024-06-03,2,89.99,179.98,Pending,Central,Premium
O05008,C2745,P009,Speaker,2024-02-12,1,199.99,199.99,Completed,North,Standard
O05009,C1628,P008,Webcam,2023-12-10,5,89.99,449.95,Pending,South,Standard
O05010,C4037,P002,Smartphone,2024-05-12,3,699.99,2099.97,Cancelled,Central,Basic
O05011,C1028,P010,Charger,2023-04-13,4,49.99,199.96,Completed,East,Premium
O05012,C3033,P010,Charger,2023-04-20,4,49.99,199.96,Refunded,South,Premium
O05013,C1301,P003,Tablet,2024-09-24,3,399.99,1199.97,Pending,North,Premium
O05014,C3964,P003,Tablet,2024-07-29,5,399.99,1999.95,Cancelled,South,Premium
O05015,C2843,P003,Tablet,2023-08-21,5,399.99,1999.95,Completed,East,Basic
O05016,C3398,P004,Headphones,2024-10-24,4,149.99,599.96,Cancelled,Central,Premium
O05017,C3193,P002,Smartphone,2024-08-30,3,699.99,2099.97,Cancelled,East,Premium
O05018,C4285,P007,Monitor,2023-03-21,2,299.99,599.98,Refunded,North,Standard
O05019,C4702,P003,Tablet,2024-09-07,1,399.99,399.99,Refunded,East,Standard
O05020,C4746,P002,Smartphone,2023-11-06,3,699.99,2099.97,Pending,East,Basic
O05021,C2687,P004,Headphones,2024-04-23,5,149.99,749.95,Pending,West,Premium
O05022,C3118,P010,Charger,2023-12-21,1,49.99,49.99,Pending,North,Premium
O05023,C3980,P010,Charger,2023-11-04,4,49.99,199.96,Refunded,South,Basic
O05024,C1703,P008,Webcam,2024-03-20,4,89.99,359.96,Cancelled,East,Premium
O05025,C3579,P005,Keyboard,2024-10-12,2,79.99,159.98,Cancelled,East,Basic
O05026,C1674,P009,Speaker,2024-04-18,4,199.99,799.96,Refunded,East,Standard
O05027,C4082,P006,Mouse,2023-04-23,4,29.99,119.96,Cancelled,South,Basic
O05028,C3512,P001,Laptop,2024-11-23,2,999.99,1999.98,Completed,South,Standard
O05029,C1513,P001,Laptop,2024-06-30,3,999.99,2999.97,Cancelled,West,Basic
O05030,C3953,P001,Laptop,2024-03-04,1,999.99,999.99,Completed,Central,Standard
O05031,C2716,P010,Charger,2023-01-10,1,49.99,49.99,Cancelled,West,Premium
O05032,C2179,P007,Monitor,2024-05-04,2,299.99,599.98,Pending,West,Standard
O05033,C2499,P003,Tablet,2024-12-12,2,399.99,799.98,Cancelled,Central,Premium
O05034,C4202,P004,Headphones,2023-02-03,4,149.99,599.96,Pending,North,Basic
O05035,C4737,P005,Keyboard,2023-03-28,1,79.99,79.99,Completed,East,Premium
O05036,C4867,P004,Headphones,2024-04-22,1,149.99,149.99,Completed,West,Premium
O05037,C4733,P007,Monitor,2023-07-06,3,299.99,899.97,Completed,East,Standard
O05038,C4971,P007,Monitor,2023-12-03,5,299.99,1499.95,Completed,North,Basic
O05039,C1515,P009,Speaker,2023-03-09,3,199.99,599.97,Pending,South,Standard
O05040,C2836,P009,Speaker,2024-09-17,3,199.99,599.97,Cancelled,South,Premium
O05041,C4416,P009,Speaker,2024-08-12,2,199.99,399.98,Cancelled,Central,Standard
O05042,C4225,P007,Monitor,2024-12-01,4,299.99,1199.96,Refunded,North,Standard
O05043,C4234,P010,Charger,2023-09-13,1,49.99,49.99,Pending,South,Standard
O05044,C3984,P005,Keyboard,2023-06-17,4,79.99,319.96,Pending,West,Standard
O05045,C1586,P001,Laptop,2023-01-11,2,999.99,1999.98,Completed,Central,Premium
O05046,C2231,P001,Laptop,2024-12-21,4,999.99,3999.96,Refunded,West,Premium
O05047,C1596,P005,Keyboard,2024-10-22,3,79.99,239.97,Refunded,Central,Standard
O05048,C2064,P006,Mouse,2023-09-13,3,29.99,89.97,Completed,East,Premium
O05049,C2640,P004,Headphones,2024-10-18,1,149.99,149.99,Refunded,Central,Premium
O05050,C2814,P001,Laptop,2024-12-23,4,999.99,3999.96,Cancelled,East,Basic
O05051,C2252,P010,Charger,2023-08-19,2,49.99,99.98,Pending,Central,Standard
O05052,C2308,P001,Laptop,2024-08-24,3,999.99,2999.97,Pending,Central,Premium
O05053,C3102,P006,Mouse,2024-12-06,2,29.99,59.98,Refunded,Central,Basic
O05054,C1811,P006,Mouse,2023-08-16,4,29.99,119.96,Pending,Central,Premium
O05055,C4826,P004,Headphones,2023-08-15,1,149.99,149.99,Refunded,South,Standard
O05056,C1206,P004,Headphones,2023-12-15,2,149.99,299.98,Pending,South,Standard
O05057,C1624,P002,Smartphone,2023-11-14,2,699.99,1399.98,Cancelled,West,Standard
O05058,C2533,P010,Charger,2023-01-23,5,49.99,249.95,Pending,West,Premium
O05059,C2420,P004,Headphones,2023-02-26,2,149.99,299.98,Completed,East,Premium
O05060,C2018,P001,Laptop,2024-02-14,2,999.99,1999.98,Pending,East,Premium
O05061,C2497,P008,Webcam,2023-01-30,1,89.99,89.99,Cancelled,East,Basic
O05062,C4915,P001,Laptop,2024-05-25,5,999.99,4999.95,Cancelled,North,Standard
O05063,C4876,P003,Tablet,2023-06-05,3,399.99,1199.97,Cancelled,West,Standard
O05064,C3542,P002,Smartphone,2023-03-14,5,699.99,3499.95,Pending,East,Standard
O05065,C1952,P003,Tablet,2023-03-31,3,399.99,1199.97,Completed,West,Basic
O05066,C4458,P010,Charger,2023-03-19,1,49.99,49.99,Pending,East,Premium
O05067,C3503,P004,Headphones,2023-12-24,3,149.99,449.97,Cancelled,North,Basic
O05068,C2364,P008,Webcam,2024-12-31,1,89.99,89.99,Refunded,East,Standard
O05069,C2770,P002,Smartphone,2024-05-23,4,699.99,2799.96,Pending,South,Basic
O05070,C2677,P003,Tablet,2024-10-08,3,399.99,1199.97,Pending,North,Standard
O05071,C4462,P007,Monitor,2023-05-04,2,299.99,599.98,Completed,Central,Basic
O05072,C2294,P007,Monitor,2024-01-09,2,299.99,599.98,Pending,North,Premium
O05073,C2280,P007,Monitor,2024-04-14,1,299.99,299.99,Completed,East,Premium
O05074,C3303,P006,Mouse,2023-02-26,5,29.99,149.95,Refunded,Central,Standard
O05075,C2824,P007,Monitor,2024-11-14,5,299.99,1499.95,Refunded,North,Standard
O05076,C1098,P004,Headphones,2023-07-14,4,149.99,599.96,Completed,Central,Premium
O05077,C4753,P001,Laptop,2023-04-22,1,999.99,999.99,Cancelled,West,Basic
O05078,C3457,P001,Laptop,2023-04-09,2,999.99,1999.98,Pending,West,Basic
O05079,C1402,P009,Speaker,2024-06-21,5,199.99,999.95,Pending,North,Standard
O05080,C4843,P002,Smartphone,2024-02-05,4,699.99,2799.96,Pending,Central,Basic
O05081,C2937,P007,Monitor,2023-04-27,5,299.99,1499.95,Cancelled,North,Basic
O05082,C4813,P006,Mouse,2024-12-02,4,29.99,119.96,Completed,East,Basic
O05083,C2368,P010,Charger,2023-02-06,4,49.99,199.96,Refunded,Central,Basic
O05084,C1721,P007,Monitor,2023-06-14,4,299.99,1199.96,Completed,North,Standard
O05085,C4375,P008,Webcam,2023-06-09,2,89.99,179.98,Completed,Central,Premium
O05086,C1632,P005,Keyboard,2024-11-20,4,79.99,319.96,Pending,West,Premium
O05087,C1072,P007,Monitor,2023-12-27,3,299.99,899.97,Refunded,Central,Premium
O05088,C1909,P001,Laptop,2024-12-30,5,999.99,4999.95,Completed,West,Basic
O05089,C3392,P009,Speaker,2024-03-30,5,199.99,999.95,Cancelled,North,Basic
O05090,C3488,P006,Mouse,2023-09-19,3,29.99,89.97,Pending,West,Standard
O05091,C2969,P005,Keyboard,2023-03-23,4,79.99,319.96,Cancelled,Central,Premium
O05092,C3109,P007,Monitor,2024-03-21,5,299.99,1499.95,Refunded,West,Standard
O05093,C4124,P009,Speaker,2023-03-12,3,199.99,599.97,Refunded,North,Premium
O05094,C2765,P005,Keyboard,2024-03-11,3,79.99,239.97,Completed,East,Basic
O05095,C1848,P006,Mouse,2024-09-14,4,29.99,119.96,Cancelled,South,Premium
O05096,C1858,P001,Laptop,2024-05-30,4,999.99,3999.96,Pending,North,Basic
O05097,C3167,P003,Tablet,2023-02-03,3,399.99,1199.97,Cancelled,West,Standard
O05098,C3881,P004,Headphones,2023-08-08,4,149.99,599.96,Refunded,West,Premium
O05099,C2550,P004,Headphones,2023-01-19,1,149.99,149.99,Refunded,Central,Standard
O05100,C4439,P010,Charger,2023-04-21,2,49.99,99.98,Refunded,North,Standard
O05101,C3757,P009,Speaker,2023-10-17,4,199.99,799.96,Pending,North,Premium
O05102,C1567,P005,Keyboard,2023-05-28,1,79.99,79.99,Cancelled,East,Standard
O05103,C2401,P001,Laptop,2023-11-25,1,999.99,999.99,Cancelled,Central,Premium
O05104,C3400,P001,Laptop,2024-06-03,5,999.99,4999.95,Pending,Central,Standard
O05105,C3131,P008,Webcam,2024-02-16,2,89.99,179.98,Refunded,South,Standard
O05106,C1878,P002,Smartphone,2024-01-22,4,699.99,2799.96,Completed,South,Standard
O05107,C4163,P009,Speaker,2023-09-12,2,199.99,399.98,Completed,North,Premium
O05108,C1915,P002,Smartphone,2024-08-17,3,699.99,2099.97,Cancelled,South,Basic
O05109,C1072,P010,Charger,2023-11-11,2,49.99,99.98,Refunded,East,Premium
O05110,C4939,P010,Charger,2024-03-24,5,49.99,249.95,Refunded,East,Standard
O05111,C3097,P007,Monitor,2024-02-28,2,299.99,599.98,Refunded,South,Standard
O05112,C4270,P009,Speaker,2023-04-13,5,199.99,999.95,Refunded,South,Premium
O05113,C4186,P003,Tablet,2023-12-11,4,399.99,1599.96,Cancelled,West,Premium
O05114,C2023,P003,Tablet,2023-01-05,2,399.99,799.98,Completed,South,Premium
O05115,C2565,P001,Laptop,2023-10-21,3,999.99,2999.97,Refunded,West,Premium
O05116,C3700,P006,Mouse,2023-07-08,1,29.99,29.99,Cancelled,Central,Basic
O05117,C4780,P005,Keyboard,2023-02-14,1,79.99,79.99,Pending,Central,Premium
O05118,C2648,P002,Smartphone,2023-12-11,4,699.99,2799.96,Refunded,North,Basic
O05119,C1890,P002,Smartphone,2024-07-09,2,699.99,1399.98,Pending,West,Basic
O05120,C2990,P005,Keyboard,2024-07-20,3,79.99,239.97,Completed,Central,Basic
O05121,C1339,P004,Headphones,2024-01-26,4,149.99,599.96,Cancelled,South,Standard
O05122,C4396,P010,Charger,2024-02-05,3,49.99,149.97,Cancelled,East,Standard
O05123,C1655,P001,Laptop,2023-06-09,2,999.99,1999.98,Cancelled,Central,Premium
O05124,C4425,P009,Speaker,2023-09-15,5,199.99,999.95,Refunded,South,Basic
O05125,C1961,P004,Headphones,2023-03-14,4,149.99,599.96,Refunded,North,Standard
O05126,C4862,P001,Laptop,2024-01-11,2,999.99,1999.98,Completed,North,Basic
O05127,C3781,P003,Tablet,2023-02-02,4,399.99,1599.96,Refunded,Central,Premium
O05128,C4122,P002,Smartphone,2023-09-27,5,699.99,3499.95,Pending,Central,Standard
O05129,C1100,P007,Monitor,2023-01-07,1,299.99,299.99,Cancelled,West,Premium
O05130,C4403,P010,Charger,2024-05-28,1,49.99,49.99,Completed,Central,Basic
O05131,C4917,P006,Mouse,2023-05-09,4,29.99,119.96,Pending,East,Basic
O05132,C3261,P007,Monitor,2024-05-12,5,299.99,1499.95,Pending,East,Premium
O05133,C1321,P004,Headphones,2023-02-16,3,149.99,449.97,Cancelled,North,Premium
O05134,C1454,P009,Speaker,2023-03-13,1,199.99,199.99,Completed,East,Premium
O05135,C1641,P002,Smartphone,2023-12-17,2,699.99,1399.98,Cancelled,North,Standard
O05136,C2277,P001,Laptop,2024-08-24,3,999.99,2999.97,Refunded,North,Basic
O05137,C3345,P007,Monitor,2024-01-05,1,299.99,299.99,Cancelled,North,Standard
O05138,C3705,P002,Smartphone,2024-04-09,3,699.99,2099.97,Refunded,Central,Premium
O05139,C1428,P001,Laptop,2023-03-12,2,999.99,1999.98,Cancelled,East,Standard
O05140,C1512,P006,Mouse,2023-10-06,4,29.99,119.96,Pending,West,Standard
O05141,C2100,P008,Webcam,2024-11-08,5,89.99,449.95,Completed,West,Basic
O05142,C1879,P001,Laptop,2023-10-02,2,999.99,1999.98,Refunded,East,Standard
O05143,C4772,P010,Charger,2024-09-25,5,49.99,249.95,Refunded,North,Basic
O05144,C1436,P004,Headphones,2023-08-24,5,149.99,749.95,Pending,West,Basic
O05145,C1761,P005,Keyboard,2024-09-21,1,79.99,79.99,Refunded,East,Premium
O05146,C1918,P007,Monitor,2023-01-05,1,299.99,299.99,Pending,West,Standard
O05147,C3878,P004,Headphones,2023-12-26,1,149.99,149.99,Completed,East,Standard
O05148,C3807,P004,Headphones,2024-02-11,1,149.99,149.99,Completed,North,Premium
O05149,C3637,P010,Charger,2024-06-30,4,49.99,199.96,Cancelled,East,Standard
O05150,C1925,P003,Tablet,2023-04-07,3,399.99,1199.97,Refunded,North,Standard
O05151,C2150,P001,Laptop,2023-10-23,1,999.99,999.99,Refunded,East,Basic
O05152,C2230,P008,Webcam,2024-02-14,5,89.99,449.95,Refunded,Central,Basic
O05153,C2033,P005,Keyboard,2024-08-28,5,79.99,399.95,Completed,West,Premium
O05154,C4310,P004,Headphones,2024-10-27,4,149.99,599.96,Completed,North,Premium
O05155,C4086,P008,Webcam,2024-04-11,1,89.99,89.99,Completed,West,Standard
O05156,C3351,P008,Webcam,2023-08-16,3,89.99,269.97,Cancelled,Central,Premium
O05157,C3161,P001,Laptop,2023-07-26,4,999.99,3999.96,Completed,North,Premium
O05158,C3881,P002,Smartphone,2024-03-28,5,699.99,3499.95,Refunded,North,Premium
O05159,C1697,P010,Charger,2023-10-12,1,49.99,49.99,Completed,East,Standard
O05160,C2368,P002,Smartphone,2023-10-28,3,699.99,2099.97,Refunded,West,Standard
O05161,C3726,P004,Headphones,2023-08-21,2,149.99,299.98,Cancelled,Central,Basic
O05162,C4850,P006,Mouse,2024-02-21,3,29.99,89.97,Pending,South,Basic
O05163,C4352,P008,Webcam,2023-04-22,1,89.99,89.99,Pending,South,Standard
O05164,C2274,P001,Laptop,2023-09-07,1,999.99,999.99,Pending,West,Basic
O05165,C3946,P006,Mouse,2024-02-18,2,29.99,59.98,Refunded,North,Basic
O05166,C1964,P008,Webcam,2024-09-20,4,89.99,359.96,Completed,West,Premium
O05167,C3844,P005,Keyboard,2024-08-04,4,79.99,319.96,Pending,East,Basic
O05168,C4247,P003,Tablet,2024-05-22,2,399.99,799.98,Cancelled,Central,Standard
O05169,C1628,P004,Headphones,2023-12-04,5,149.99,749.95,Refunded,West,Basic
O05170,C3872,P002,Smartphone,2024-04-09,3,699.99,2099.97,Completed,South,Standard
O05171,C4664,P004,Headphones,2024-08-13,1,149.99,149.99,Refunded,Central,Standard
O05172,C1024,P001,Laptop,2024-03-26,4,999.99,3999.96,Cancelled,East,Basic
O05173,C4574,P002,Smartphone,2024-10-18,4,699.99,2799.96,Pending,East,Standard
O05174,C4607,P003,Tablet,2024-09-14,1,399.99,399.99,Completed,West,Premium
O05175,C3856,P001,Laptop,2023-12-14,4,999.99,3999.96,Pending,East,Standard
O05176,C1854,P005,Keyboard,2024-02-07,4,79.99,319.96,Refunded,North,Premium
O05177,C2990,P006,Mouse,2023-10-31,3,29.99,89.97,Completed,South,Basic
O05178,C2947,P005,Keyboard,2023-09-01,2,79.99,159.98,Completed,Central,Standard
O05179,C2483,P010,Charger,2024-02-12,2,49.99,99.98,Cancelled,South,Basic
O05180,C1097,P001,Laptop,2024-10-26,3,999.99,2999.97,Pending,West,Premium
O05181,C4210,P001,Laptop,2023-01-08,1,999.99,999.99,Completed,North,Premium
O05182,C2700,P007,Monitor,2023-12-01,1,299.99,299.99,Completed,Central,Standard
O05183,C4226,P009,Speaker,2023-07-17,3,199.99,599.97,Cancelled,Central,Basic
O05184,C4881,P002,Smartphone,2024-06-10,2,699.99,1399.98,Completed,South,Premium
O05185,C1573,P009,Speaker,2023-02-18,5,199.99,999.95,Pending,Central,Standard
O05186,C3557,P007,Monitor,2024-11-12,5,299.99,1499.95,Completed,Central,Standard
O05187,C3760,P003,Tablet,2024-05-04,2,399.99,799.98,Pending,North,Premium
O05188,C1511,P005,Keyboard,2023-09-28,5,79.99,399.95,Refunded,West,Basic
O05189,C4970,P007,Monitor,2023-09-08,3,299.99,899.97,Cancelled,West,Premium
O05190,C1294,P003,Tablet,2024-09-12,2,399.99,799.98,Pending,South,Premium
O05191,C3155,P004,Headphones,2024-02-25,1,149.99,149.99,Refunded,East,Premium
O05192,C3613,P007,Monitor,2024-05-07,1,299.99,299.99,Pending,North,Premium
O05193,C4131,P007,Monitor,2023-07-14,3,299.99,899.97,Completed,West,Basic
O05194,C1775,P007,Monitor,2023-09-02,5,299.99,1499.95,Cancelled,Central,Basic
O05195,C2779,P007,Monitor,2023-03-09,4,299.99,1199.96,Cancelled,North,Premium
O05196,C3729,P004,Headphones,2023-05-31,5,149.99,749.95,Completed,Central,Basic
O05197,C1573,P003,Tablet,2023-08-22,3,399.99,1199.97,Pending,West,Standard
O05198,C4637,P003,Tablet,2023-04-15,4,399.99,1599.96,Pending,West,Basic
O05199,C3325,P010,Charger,2023-09-24,5,49.99,249.95,Cancelled,South,Premium
O05200,C2697,P003,Tablet,2023-11-17,5,399.99,1999.95,Cancelled,East,Standard
O05201,C4113,P009,Speaker,2024-12-01,3,199.99,599.97,Pending,West,Basic
O05202,C1462,P007,Monitor,2024-07-09,5,299.99,1499.95,Completed,North,Standard
O05203,C2745,P004,Headphones,2023-08-16,1,149.99,149.99,Cancelled,North,Basic
O05204,C2312,P009,Speaker,2024-12-25,1,199.99,199.99,Refunded,West,Premium
O05205,C3432,P006,Mouse,2023-12-08,3,29.99,89.97,Completed,West,Basic
O05206,C2961,P008,Webcam,2023-06-20,5,89.99,449.95,Completed,South,Standard
O05207,C1064,P002,Smartphone,2024-08-13,2,699.99,1399.98,Cancelled,West,Premium
O05208,C2689,P003,Tablet,2024-04-24,1,399.99,399.99,Pending,West,Standard
O05209,C1779,P004,Headphones,2023-01-24,2,149.99,299.98,Cancelled,Central,Standard
O05210,C1717,P009,Speaker,2023-03-16,1,199.99,199.99,Cancelled,East,Basic
O05211,C4896,P010,Charger,2024-09-26,5,49.99,249.95,Refunded,West,Premium
O05212,C3464,P010,Charger,2024-04-11,2,49.99,99.98,Cancelled,West,Basic
O05213,C3311,P006,Mouse,2023-11-20,1,29.99,29.99,Pending,East,Basic
O05214,C1301,P005,Keyboard,2024-04-07,1,79.99,79.99,Completed,West,Basic
O05215,C1048,P007,Monitor,2023-08-10,4,299.99,1199.96,Pending,Central,Standard
O05216,C4923,P006,Mouse,2023-06-01,4,29.99,119.96,Refunded,West,Premium
O05217,C4883,P003,Tablet,2023-04-16,3,399.99,1199.97,Cancelled,South,Premium
O05218,C3224,P001,Laptop,2023-08-01,1,999.99,999.99,Completed,East,Standard
O05219,C3864,P001,Laptop,2023-09-13,5,999.99,4999.95,Pending,Central,Premium
O05220,C1570,P005,Keyboard,2024-10-05,5,79.99,399.95,Refunded,South,Premium
O05221,C3797,P001,Laptop,2023-04-24,4,999.99,3999.96,Pending,North,Premium
O05222,C3933,P008,Webcam,2024-10-13,2,89.99,179.98,Refunded,East,Standard
O05223,C1753,P006,Mouse,2024-07-11,2,29.99,59.98,Completed,West,Premium
O05224,C2839,P002,Smartphone,2023-01-07,5,699.99,3499.95,Completed,Central,Standard
O05225,C2037,P009,Speaker,2023-05-22,4,199.99,799.96,Completed,West,Basic
O05226,C3859,P008,Webcam,2023-06-14,5,89.99,449.95,Refunded,South,Basic
O05227,C1643,P006,Mouse,2024-02-10,1,29.99,29.99,Cancelled,East,Standard
O05228,C4919,P001,Laptop,2023-04-04,1,999.99,999.99,Cancelled,North,Premium
O05229,C2243,P002,Smartphone,2024-06-09,5,699.99,3499.95,Cancelled,South,Premium
O05230,C3826,P003,Tablet,2024-03-15,2,399.99,799.98,Completed,North,Premium
O05231,C1551,P001,Laptop,2024-03-04,4,999.99,3999.96,Pending,South,Standard
O05232,C1945,P003,Tablet,2023-02-09,5,399.99,1999.95,Completed,South,Basic
O05233,C1808,P003,Tablet,2023-10-06,3,399.99,1199.97,Refunded,East,Premium
O05234,C4143,P002,Smartphone,2024-08-11,4,699.99,2799.96,Pending,Central,Premium
O05235,C3905,P002,Smartphone,2024-09-12,4,699.99,2799.96,Refunded,South,Premium
O05236,C2579,P007,Monitor,2024-03-08,5,299.99,1499.95,Refunded,East,Premium
O05237,C2041,P004,Headphones,2023-09-12,1,149.99,149.99,Cancelled,East,Standard
O05238,C1407,P001,Laptop,2023-03-07,4,999.99,3999.96,Refunded,West,Standard
O05239,C1125,P008,Webcam,2024-08-17,1,89.99,89.99,Cancelled,East,Basic
O05240,C1408,P009,Speaker,2023-12-06,1,199.99,199.99,Cancelled,North,Standard
O05241,C3376,P005,Keyboard,2024-02-21,2,79.99,159.98,Refunded,South,Basic
O05242,C2211,P010,Charger,2023-01-04,2,49.99,99.98,Completed,North,Standard
O05243,C3679,P006,Mouse,2023-01-07,1,29.99,29.99,Refunded,Central,Basic
O05244,C3993,P007,Monitor,2024-12-23,1,299.99,299.99,Pending,North,Standard
O05245,C1654,P006,Mouse,2023-06-16,3,29.99,89.97,Pending,South,Premium
O05246,C2328,P009,Speaker,2024-11-07,1,199.99,199.99,Pending,West,Basic
O05247,C2432,P005,Keyboard,2024-03-31,2,79.99,159.98,Cancelled,North,Basic
O05248,C2657,P005,Keyboard,2024-12-31,4,79.99,319.96,Pending,East,Basic
O05249,C2491,P004,Headphones,2024-11-23,5,149.99,749.95,Completed,North,Premium
O05250,C4346,P006,Mouse,2023-04-29,2,29.99,59.98,Cancelled,East,Basic
O05251,C2896,P007,Monitor,2024-12-03,2,299.99,599.98,Refunded,Central,Basic
O05252,C1165,P003,Tablet,2024-07-05,4,399.99,1599.96,Pending,North,Standard
O05253,C1076,P009,Speaker,2023-10-10,5,199.99,999.95,Pending,North,Standard
O05254,C1028,P009,Speaker,2024-01-03,5,199.99,999.95,Refunded,North,Basic
O05255,C4386,P002,Smartphone,2024-03-18,3,699.99,2099.97,Pending,South,Basic
O05256,C4930,P006,Mouse,2023-08-14,3,29.99,89.97,Cancelled,East,Basic
O05257,C4016,P001,Laptop,2023-07-05,3,999.99,2999.97,Cancelled,Central,Standard
O05258,C3031,P006,Mouse,2024-03-29,4,29.99,119.96,Completed,North,Basic
O05259,C4266,P008,Webcam,2023-07-12,5,89.99,449.95,Pending,North,Basic
O05260,C2686,P006,Mouse,2023-11-09,4,29.99,119.96,Pending,West,Standard
